freq_Hz,measured_mag,measured_phase_rad,fit_mag
61500,0.062893,-0.691052,0.0606788569190802
61700,0.061176,-0.669649,0.0603085871273478
61900,0.059952,1.240575,0.059941624888517
62100,0.060452,-0.670824,0.0595779318331004
62300,0.060953,-0.693526,0.0592174701318368
62500,0.058665,1.271069,0.0588602024868713
62700,0.059932,1.292419,0.0585060921230966
62900,0.057357,-0.679927,0.0581551027796526
63100,0.059692,-0.670898,0.0578071987015798
63300,0.056976,-0.669209,0.0574623446316254
63500,0.05814,1.350454,0.0571205058021979
63700,0.057948,-0.638133,0.0567816479274672
63900,0.056109,-0.671606,0.0564457371956078
64100,0.05782,-0.643588,0.0561127402611826
64300,0.056269,-0.624729,0.0557826242376633
64500,0.057145,1.384213,0.055455356690086
64700,0.055585,-0.644639,0.0551309056278389
64900,0.055426,-0.609513,0.0548092394975792
65100,0.055862,-0.626909,0.0544903271762767
65300,0.053879,-0.631962,0.0541741379643829
65500,0.053385,-0.593712,0.0538606415791208
65700,0.054849,-0.631504,0.0535498081478951
65900,0.052779,-0.609006,0.0532416082018197
66100,0.054543,-0.605289,0.0529360126693602
66300,0.051759,-0.605004,0.0526329928700888
66500,0.052971,-0.58584,0.0523325205085502
66700,0.050065,1.478351,0.0520345676682361
66900,0.051458,-0.60247,0.0517391068056656
67100,0.050258,-0.566153,0.0514461107445701
67300,0.050226,-0.578309,0.0511555526701807
67500,0.051635,-0.553677,0.050867406123616
67700,0.051509,-0.563944,0.0505816449963674
67900,0.050165,1.594263,0.050298243524882
68100,0.051118,-0.564181,0.0500171762852398
68300,0.049246,1.579028,0.0497384181879231
68500,0.049308,-0.526673,0.0494619444726779
68700,0.04922,-0.528486,0.049187730703464
68900,0.046976,-0.526596,0.0489157527634928
69100,0.047775,-0.51325,0.0486459868503513
69300,0.047582,1.626077,0.0483784094712097
69500,0.047416,-0.511291,0.0481129974381126
69700,0.046525,1.693853,0.0478497278633507
69900,0.045893,-0.519359,0.0475885781549123
70100,0.045811,-0.526676,0.0473295260120124
70300,0.046944,-0.484193,0.0470725494206995
70500,0.047097,1.700665,0.046817626649536
70700,0.046741,-0.472305,0.0465647362453537
70900,0.04608,1.765694,0.0463138570290811
71100,0.044263,-0.479604,0.046064968091641
71300,0.04481,-0.500647,0.0458180487899191
71500,0.045376,-0.44912,0.0455730787427998
71700,0.044187,1.755536,0.0453300378272697
71900,0.045104,-0.470185,0.0450889061745862
72100,0.044319,-0.443278,0.0448496641665118
72300,0.044172,-0.472492,0.0446122924316104
72500,0.042666,-0.434863,0.0443767718416069
72700,0.042806,1.851517,0.0441430835078071
72900,0.042604,1.863803,0.0439112087775782
73100,0.043969,-0.440994,0.0436811292308871
73300,0.042894,1.896481,0.0434528266768975
73500,0.041866,1.910352,0.0432262831506228
73700,0.042328,-0.387418,0.0430014809096348
73900,0.041256,-0.391701,0.0427784024308273
74100,0.042917,-0.3993,0.0425570304072329
74300,0.042537,1.909988,0.0423373477448925
74500,0.042375,-0.397288,0.0421193375597762
74700,0.040003,1.938464,0.0419029831747552
74900,0.041753,-0.381552,0.0416882681166235
75100,0.040118,-0.403663,0.0414751761131679
75300,0.040198,-0.41248,0.0412636910902862
75500,0.04086,-0.382264,0.0410537971691531
75700,0.040085,1.973634,0.0408454786634311
75900,0.040334,-0.34674,0.0406387200765279
76100,0.038637,2.004499,0.0404335060988976
76300,0.038367,-0.380876,0.0402298216053863
76500,0.0387,-0.329327,0.0400276516526198
76700,0.039135,-0.368644,0.0398269814764346
76900,0.037683,2.08724,0.0396277964893492
77100,0.037924,-0.331005,0.0394300822780771
77300,0.03857,-0.353639,0.0392338246010788
77500,0.036833,-0.316477,0.039039009386154
77700,0.036901,-0.317061,0.0388456227280714
77900,0.037972,-0.311074,0.0386536508862373
78100,0.03713,-0.331984,0.0384630802824005
78300,0.036439,-0.284651,0.0382738974983945
78500,0.038133,-0.280049,0.0380860892739147
78700,0.035974,2.16241,0.037899642504332
78900,0.035721,-0.2811,0.0377145442385397
79100,0.037148,-0.283521,0.0375307816768354
79300,0.035767,-0.306557,0.0373483421688359
79500,0.03479,2.233604,0.0371672132114251
79700,0.036749,-0.243319,0.0369873824467337
79900,0.035938,-0.29144,0.0368088376601512
80100,0.03473,-0.262799,0.0366315667783685
80300,0.034871,2.263333,0.0364555578674513
80500,0.034042,-0.248675,0.0362807991309436
80700,0.035839,-0.235133,0.0361072789080008
80900,0.035191,-0.23647,0.0359349856715512
81100,0.033733,-0.237163,0.0357639080264869
81300,0.034556,-0.261911,0.0355940347078819
81500,0.033114,-0.208497,0.0354253545792383
81700,0.03457,-0.237916,0.0352578566307594
81900,0.033127,2.360321,0.0350915299776491
82100,0.035036,-0.190602,0.0349263638584376
82300,0.034479,-0.170053,0.034762347633333
82500,0.033092,2.378535,0.034599470782598
82700,0.034421,-0.202753,0.034437722904951
82900,0.033821,-0.151542,0.0342770937159922
83100,0.031827,2.442357,0.0341175730466533
83300,0.034397,-0.136328,0.033959150841671
83500,0.033447,2.504414,0.033801817158083
83700,0.032918,-0.11782,0.0336455621637479
83900,0.033699,-0.173369,0.0334903761358865
84100,0.031857,-0.183022,0.0333362494596452
84300,0.032974,-0.122629,0.0331831726266817
84500,0.032958,2.551107,0.0330311362337713
84700,0.031232,2.503692,0.032880130981434
84900,0.03191,-0.091166,0.032730147672583
85100,0.032553,-0.091919,0.0325811772111927
85300,0.030893,-0.133537,0.0324332106009863
85500,0.030808,2.586172,0.0322862389441439
85700,0.030213,-0.091506,0.032140253440029
85900,0.03055,-0.086662,0.0319952453839342
86100,0.032467,-0.098636,0.0318512061658455
86300,0.030811,-0.052901,0.0317081272692247
86500,0.029427,-0.084207,0.03156600026981
86700,0.031573,-0.022839,0.0314248168344337
86900,0.031174,2.62134,0.0312845687198584
87100,0.02957,-0.067112,0.0311452477716289
87300,0.03182,-0.02923,0.0310068459229421
87500,0.029491,-0.070818,0.0308693551935327
87700,0.029166,-0.061292,0.0307327676885752
87900,0.029894,-0.079082,0.0305970755976023
88100,0.030766,-0.052876,0.030462271193439
88300,0.030177,2.735184,0.0303283468311514
88500,0.030224,-0.017669,0.0301952949470117
88700,0.028545,0.061152,0.0300631080574777
88900,0.033161,2.501161,0.0299317787581872
89100,0.037391,-0.087432,0.0298012997229664
89300,0.028958,0.382415,0.0296716637028533
89500,0.02777,0.001232,0.0295428635251347
89700,0.02942,2.723822,0.029414892092397
89900,0.028836,-0.041959,0.0292877423815907
90100,0.029626,2.882634,0.0291614074431082
90300,0.029316,2.86168,0.0290358803998745
90500,0.028542,2.898655,0.0289111544464517
90700,0.027904,0.016939,0.0287872228481548
90900,0.02746,2.925164,0.0286640789401817
91100,0.027482,0.008069,0.0285417161267538
91300,0.02741,-0.001668,0.0284201278802703
91500,0.027617,0.058573,0.0282993077404732
91700,0.027104,0.021717,0.028179249313625
91900,0.028516,0.09356,0.0280599462716971
92100,0.029184,0.052218,0.0279413923515706
92300,0.02655,2.933477,0.0278235813542469
92500,0.028358,0.040349,0.0277065071440707
92700,0.028303,0.039755,0.0275901636479633
92900,0.026339,0.057411,0.0274745448546663
93100,0.02788,0.089621,0.027359644813996
93300,0.027746,0.10089,0.0272454576361085
93500,0.025506,0.09741,0.0271319774907745
93700,0.027354,3.04306,0.0270191986066644
93900,0.026149,0.082939,0.0269071152706431
94100,0.026986,0.103408,0.0267957218270746
94300,0.026628,0.120088,0.0266850126771365
94500,0.02673,0.145034,0.0265749822781429
94700,0.02653,3.141438,0.0264656251428779
94900,0.026041,0.104933,0.0263569358389374
95100,0.024986,0.170982,0.0262489089880799
95300,0.026642,0.095137,0.0261415392655863
95500,0.026915,0.122847,0.026034821399629
95700,0.026461,0.127098,0.0259287501706482
95900,0.026342,0.176112,0.0258233204107379
96100,0.026201,0.130207,0.02571852700304
96300,0.024682,0.186165,0.0256143648811458
96500,0.024257,0.127661,0.0255108290285066
96700,0.026151,0.146276,0.0254079144778516
96900,0.024539,-3.121286,0.025305616310614
97100,0.024469,0.23377,0.0252039296563641
97300,0.023948,0.169598,0.0251028496922512
97500,0.025774,0.218414,0.0250023716424519
97700,0.025238,-3.012649,0.0249024907776261
97900,0.024054,0.171118,0.0248032024143803
98100,0.023316,-3.011792,0.0247045019147383
98300,0.024089,0.256825,0.0246063846856185
98500,0.024005,0.180133,0.024508846178318
98700,0.024944,-2.921448,0.0244118818880044
98900,0.022773,-2.947226,0.0243154873532134
99100,0.022887,-2.94928,0.0242196581553532
99300,0.023723,0.207098,0.0241243899182161
99500,0.025132,-2.891687,0.0240296783074955
99700,0.022824,-2.927602,0.0239355190303101
99900,0.024683,-2.879851,0.023841907834734
