freq_Hz,measured_mag,measured_phase_rad,fit_mag
67500,0.82146,2.508467,0.819791791364398
67700,0.818889,2.512729,0.820240229969845
67900,0.822179,-1.637348,0.820684830036564
68100,0.820818,-1.624806,0.821125634815858
68300,0.822345,-1.614854,0.821562686958547
68500,0.819193,2.53127,0.821996028524815
68700,0.819434,2.535932,0.822425700993866
68900,0.826502,2.539944,0.822851745273397
69100,0.820896,2.547956,0.823274201708899
69300,0.823806,2.552129,0.823693110092785
69500,0.826999,-1.543515,0.82410850967334
69700,0.822667,2.560967,0.824520439163518
69900,0.824812,2.562839,0.824928936749566
70100,0.825134,2.572129,0.825334040099491
70300,0.825627,2.578333,0.825735786371373
70500,0.827252,2.579672,0.826134212221525
70700,0.825556,2.585788,0.8265293538125
70900,0.825491,-1.463109,0.826921246820956
71100,0.826738,2.599268,0.827309926445376
71300,0.826709,2.599515,0.827695427413644
71500,0.824969,2.608799,0.828077783990486
71700,0.828737,2.610296,0.828457029984778
71900,0.826713,-1.40699,0.828833198756718
72100,0.826472,2.619876,0.829206323224872
72300,0.830463,2.624707,0.829576435873087
72500,0.828695,2.635273,0.829943568757287
72700,0.827532,2.641259,0.830307753512144
72900,0.831562,2.641121,0.830669021357628
73100,0.827567,2.648419,0.831027403105443
73300,0.830793,-1.323432,0.831382929165345
73500,0.828854,2.660479,0.831735629551351
73700,0.82957,-1.303542,0.832085533887834
73900,0.831244,2.666377,0.832432671415518
74100,0.833958,-1.279663,0.832777070997352
74300,0.831958,-1.267173,0.833118761124302
74500,0.833369,2.681983,0.833457769921018
74700,0.834499,2.691676,0.833794125151419
74900,0.832333,2.692977,0.834127854224175
75100,0.830766,2.702178,0.834458984198085
75300,0.834537,-1.210046,0.834787541787377
75500,0.835033,2.708476,0.835113553366902
75700,0.831959,2.717894,0.835437044977245
75900,0.835775,2.723446,0.835758042329744
76100,0.832135,2.727674,0.836076570811426
76300,0.836757,2.733076,0.836392655489856
76500,0.834723,-1.138422,0.836706321117899
76700,0.837605,-1.132404,0.837017592138408
76900,0.834574,-1.116004,0.837326492688824
77100,0.835334,-1.111035,0.837633046605704
77300,0.837027,-1.094741,0.837937277429164
77500,0.834138,-1.085167,0.838239208407255
77700,0.837695,2.766876,0.838538862500261
77900,0.834183,2.775395,0.838836262384918
78100,0.837588,2.780707,0.839131430458576
78300,0.835519,-1.035828,0.839424388843275
78500,0.835772,2.788966,0.839715159389764
78700,0.837141,2.798251,0.840003763681446
78900,0.841105,2.802687,0.840290223038261
79100,0.83676,2.805771,0.840574558520499
79300,0.838771,2.814827,0.840856790932556
79500,0.840203,2.816466,0.841136940826623
79700,0.838904,-0.955182,0.841415028506313
79900,0.838373,-0.947613,0.841691074030231
80100,0.837417,2.833575,0.841965097215483
80300,0.839623,-0.920485,0.842237117641129
80500,0.840899,2.847319,0.842507154651574
80700,0.839135,2.846285,0.842775227359911
80900,0.841247,2.856565,0.843041354651204
81100,0.842773,2.859628,0.843305555185715
81300,0.840492,2.868387,0.843567847402086
81500,0.84231,2.869555,0.843828249520464
81700,0.842658,-0.838878,0.844086779545573
81900,0.842026,2.883393,0.844343455269742
82100,0.838634,2.88614,0.844598294275881
82300,0.840841,-0.805143,0.844851313940405
82500,0.841633,2.90044,0.845102531436121
82700,0.84251,2.905753,0.845351963735058
82900,0.842448,-0.769002,0.845599627611256
83100,0.844629,2.916594,0.845845539643512
83300,0.844135,2.918784,0.846089716218079
83500,0.844317,2.924158,0.846332173531324
83700,0.845242,2.929362,0.846572927592342
83900,0.84343,2.93926,0.846811994225529
84100,0.843873,2.943874,0.847049389073116
84300,0.844902,-0.690572,0.84728512759766
84500,0.845837,2.952411,0.847519225084498
84700,0.846104,2.959005,0.847751696644159
84900,0.845424,2.961575,0.847982557214745
85100,0.843975,2.971999,0.848211821564265
85300,0.845815,-0.625309,0.848439504292943
85500,0.84442,2.98274,0.848665619835477
85700,0.845127,2.988313,0.848890182463277
85900,0.844175,2.991053,0.849113206286659
86100,0.845608,2.999203,0.849334705257006
