freq_Hz,measured_mag,measured_phase_rad,fit_mag
95500,0.474474,-2.531911,0.464417968949724
95700,0.476112,-2.528903,0.464953320439917
95900,0.477689,-2.517559,0.465486918804286
96100,0.479588,-2.514312,0.466018770176099
96300,0.475022,-2.511415,0.466548880670392
96500,0.477942,-2.499985,0.467077256383988
96700,0.475686,-2.508849,0.467603903395507
96900,0.48131,-2.491602,0.468128827765372
97100,0.483273,-2.479317,0.468652035535832
97300,0.476087,-2.477236,0.469173532730967
97500,0.48961,-2.474391,0.469693325356702
97700,0.47567,-2.463144,0.470211419400825
97900,0.485957,-2.482446,0.470727820832994
98100,0.489255,-2.458872,0.471242535604757
98300,0.476948,-2.480069,0.471755569649563
98500,0.496346,-2.463777,0.472266928882778
98700,0.472687,-2.461526,0.472776619201701
98900,0.479016,-2.467588,0.473284646485576
99100,0.496733,-2.443506,0.473791016595611
99300,0.473077,-2.437604,0.474295735374993
99500,0.493095,-2.451072,0.474798808648905
99700,0.496931,-2.417801,0.475300242224541
99900,0.481212,-2.428082,0.475800041891126
